,x,y,cluster_pca,Car,Year
1838,-1.11440359368568,-2.2604328714326023,3,Volkswagen Beetle Convertible,2015
1839,-1.3919829601292517,0.433948902146633,2,Volkswagen Beetle Convertible,2015
1840,-4.0004052294714105,1.7756295209960815,2,Volkswagen Beetle Convertible,2015
1841,-1.0572403647950477,0.12221621707675316,2,Volkswagen Beetle Convertible,2015
1847,-4.014477464117385,1.762289126937407,2,Volkswagen Beetle Convertible,2015
1848,-1.0494224566583954,0.1296275471093501,2,Volkswagen Beetle Convertible,2015
1849,-1.3998008682659042,0.4265375721140361,2,Volkswagen Beetle Convertible,2015
1850,-2.4861038832056783,1.2201441876794998,2,Volkswagen Beetle Convertible,2015
1851,-2.453273463879956,1.244718919603631,2,Volkswagen Beetle Convertible,2015
1852,-2.573654847134593,1.3317140408983648,2,Volkswagen Beetle Convertible,2015
1853,-2.5866846940290134,1.31936182417737,2,Volkswagen Beetle Convertible,2015
1854,-2.5986721531718806,1.3079977847940545,2,Volkswagen Beetle Convertible,2015
1856,-2.739077317235072,1.4644155716722493,2,Volkswagen Beetle Convertible,2015
1857,-2.2262733003128012,1.0319630060478504,2,Volkswagen Beetle Convertible,2015
1858,-2.7614886538934753,1.4431697589121382,2,Volkswagen Beetle Convertible,2015
1860,-2.753670745756823,1.4505810889447353,2,Volkswagen Beetle Convertible,2015
1861,-2.704380553440434,1.3976936521127141,2,Volkswagen Beetle Convertible,2016
1863,-2.7562767151357073,1.4481106456005362,2,Volkswagen Beetle Convertible,2016
1864,-2.748458806999055,1.455521975633133,2,Volkswagen Beetle Convertible,2016
1866,-2.244561035121384,1.009965497980435,2,Volkswagen Beetle Convertible,2016
1869,2.221383183308327,0.1625319940255387,0,Volkswagen Beetle Convertible,2016
1870,2.9639918572955706,0.5598355946794111,1,Volkswagen Beetle Convertible,2016
1871,5.084459820703484,1.068427876424075,1,Volkswagen Beetle Convertible,2016
1872,2.967713014439094,0.6798838768681889,1,Volkswagen Beetle Convertible,2016
1874,4.355658890121626,0.498672675987976,1,Volkswagen Beetle Convertible,2016
1875,5.092350528853222,1.1924288679635713,1,Volkswagen Beetle Convertible,2016
1876,2.2262195282164896,0.40015811505889565,1,Volkswagen Beetle Convertible,2016
1878,2.971955365458394,0.8004262477258068,1,Volkswagen Beetle Convertible,2016
1881,-0.7062268661263139,0.7548492836219909,2,Volkswagen Beetle,2015
1882,-1.9681514248303014,0.7990231003500445,2,Volkswagen Beetle,2015
1883,-0.6234739539840316,0.9279914998755514,2,Volkswagen Beetle,2015
1884,-1.5578713968304483,0.5139706272537752,2,Volkswagen Beetle,2015
1885,-1.9704239972582116,0.9133893628471649,2,Volkswagen Beetle,2015
1886,-1.4434061482859417,0.5444360019870589,2,Volkswagen Beetle,2015
1887,-0.5697651630230041,1.0004743607263806,2,Volkswagen Beetle,2015
1888,0.18384191657249715,-1.9897694477791048,3,Volkswagen Beetle,2015
1889,0.1734180390569607,-1.9996512211559008,3,Volkswagen Beetle,2015
1890,0.16958188500172008,-1.8867672246653,3,Volkswagen Beetle,2015
1891,0.1800057625172565,-1.876885451288504,3,Volkswagen Beetle,2015
1892,0.388151075181405,-1.696196161523714,3,Volkswagen Beetle,2015
1893,0.32148523733904244,-1.6644415775886385,3,Volkswagen Beetle,2015
1894,0.17757683192661325,-1.7626674153920354,3,Volkswagen Beetle,2015
1895,0.1663711635974116,-1.773290321772091,3,Volkswagen Beetle,2015
1896,0.37694540685220335,-1.7068190679037696,3,Volkswagen Beetle,2015
1897,0.5692955870062819,-1.0929979175865616,3,Volkswagen Beetle,2015
1898,2.8164504007308557,-0.7747179114927204,1,Volkswagen Beetle,2015
1899,0.5276000769441361,-1.1325250110937453,3,Volkswagen Beetle,2015
1900,1.8940873606151,-0.86895743274271,0,Volkswagen Beetle,2015
1901,1.8523918505529544,-0.9084845262498936,0,Volkswagen Beetle,2015
1902,0.5248063106404491,-1.0186528372654646,3,Volkswagen Beetle,2015
1903,1.8495980842492674,-0.7946123524216129,0,Volkswagen Beetle,2015
1904,3.0976474308024042,-0.3239553869315556,1,Volkswagen Beetle,2015
1905,1.9470143607624624,-0.7972157048951402,0,Volkswagen Beetle,2015
1906,2.813917231365058,-0.66059869333002,1,Volkswagen Beetle,2015
1907,0.5667624176404833,-0.9788786994238612,0,Volkswagen Beetle,2015
1908,0.5710047686597834,-0.8583363285662434,0,Volkswagen Beetle,2015
1909,1.9512567117817625,-0.6766733340375225,0,Volkswagen Beetle,2015
1910,1.8541010322064557,-0.6738229372295753,0,Volkswagen Beetle,2015
1911,0.5293092585976377,-0.8978634220734271,0,Volkswagen Beetle,2015
1912,1.3096775618107113,0.6954718060014364,0,Volkswagen Beetle,2015
1913,2.4809441371985583,1.135405320678867,1,Volkswagen Beetle,2015
1914,0.04327109095271916,0.6766011037755463,0,Volkswagen Beetle,2015
1915,0.16722127687346164,0.6041983398662795,0,Volkswagen Beetle,2015
1916,1.4336277477314538,0.6230690420921697,0,Volkswagen Beetle,2015
1917,0.04391720422915917,0.7937342628181694,0,Volkswagen Beetle,2015
1918,0.34006538063547953,0.5950531208299352,0,Volkswagen Beetle,2015
1919,2.483362309652639,1.2542183811955456,1,Volkswagen Beetle,2015
1920,1.3787615721071553,0.7825302825830398,0,Volkswagen Beetle,2015
1921,1.3102715556995737,0.8125555561771758,0,Volkswagen Beetle,2015
1922,1.2488061073155148,0.9704215707983609,0,Volkswagen Beetle,2015
1923,1.3785737751823524,0.8988728997555192,0,Volkswagen Beetle,2015
1924,2.4849986912930553,1.3722903087089644,1,Volkswagen Beetle,2015
1925,-0.7473108961020695,-0.6912437458761932,3,Volkswagen Beetle,2015
1926,-0.7457266338492312,-0.5732212272296585,2,Volkswagen Beetle,2015
1927,-1.0882871373200875,-0.26889987219237577,2,Volkswagen Beetle,2015
1928,-0.7440381328212375,-0.4550998908493558,2,Volkswagen Beetle,2015
1929,1.1834917762672474,-0.40250371504054927,0,Volkswagen Beetle,2015
1930,1.1765598977194158,-0.40907509433611855,0,Volkswagen Beetle,2016
1931,0.26878126256486734,0.2929858178271869,0,Volkswagen Beetle,2016
1932,0.28040388599469046,0.30400399514231435,0,Volkswagen Beetle,2016
1933,0.2913750170797925,0.3144045616213921,0,Volkswagen Beetle,2016
1934,0.26721768093753684,0.29150355182066756,0,Volkswagen Beetle,2016
1935,0.2819674676220209,0.30548626114883376,0,Volkswagen Beetle,2016
1936,0.10182127053084657,0.42422978702799413,0,Volkswagen Beetle,2016
1937,0.07492766654076255,0.39873481171586067,0,Volkswagen Beetle,2016
1938,-1.0364060652549707,0.17732201051681318,2,Volkswagen Beetle,2016
1939,-0.879270577779343,0.03676446990837575,2,Volkswagen Beetle,2016
1940,-1.0647850717910186,0.15041888249848634,2,Volkswagen Beetle,2016
1941,0.292938598707123,0.3158868276279114,0,Volkswagen Beetle,2016
1942,-1.0495140912307577,0.16489568049549236,2,Volkswagen Beetle,2016
1943,-0.9613637543446996,0.05389402924579307,2,Volkswagen Beetle,2016
1944,0.09019864710102343,0.4132116097128667,0,Volkswagen Beetle,2016
1945,-1.9492525763299366,-2.650782831795926,3,Volkswagen Beetle,2016
1946,-1.771237103898264,-2.776207117008468,3,Volkswagen Beetle,2016
1947,-1.7628235406667003,-2.988338385522386,3,Volkswagen Beetle,2016
1948,-1.940839013098373,-2.862914100309844,3,Volkswagen Beetle,2016
1949,0.15356112575292988,-1.549338100700628,3,Volkswagen Beetle,2017
1950,0.034759209902913604,-1.350873314972135,3,Volkswagen Beetle,2017
1951,0.032226040537115,-1.2367540968094348,3,Volkswagen Beetle,2017
1952,4.808610033910409,0.9154627781292116,1,Volkswagen Beetle,2017
1953,4.820149099190584,1.0429223903505869,1,Volkswagen Beetle,2017
1954,4.816052348197456,1.1555593425067678,1,Volkswagen Beetle,2017
1955,4.363558429984336,0.7405106382261847,1,Volkswagen Beetle,2017
1956,4.3196373257513505,0.9103477407626906,1,Chevrolet Beretta,1994
1959,5.161000421007939,0.5039394462929857,1,Chevrolet Beretta,1995
1961,4.133179429824942,1.8579916912152763,1,Chevrolet Beretta,1996
1962,2.8340606687628527,0.8826758387998305,1,Chevrolet Black Diamond Avalanche,2013
1963,3.018807115756974,1.0348952821588224,1,Chevrolet Black Diamond Avalanche,2013
1964,4.618086548145465,1.0704007194864038,1,Chevrolet Black Diamond Avalanche,2013
1965,5.178696099604608,1.559030759136444,1,Chevrolet Black Diamond Avalanche,2013
1966,5.005967308041662,1.4902382989626208,1,Chevrolet Black Diamond Avalanche,2013
1967,4.6395282970654,1.2072480164157346,1,Chevrolet Black Diamond Avalanche,2013
1968,3.195341413775993,1.2191551420306108,1,Lincoln Blackwood,2002
1987,4.7772642989382135,1.1263468742703922,1,Pontiac Bonneville,2003
1989,5.388055586356251,1.2019232325028015,1,Pontiac Bonneville,2004
1991,5.322312357995286,1.0230783987220875,1,Pontiac Bonneville,2005
2003,0.9576834402590301,-1.5914613943739269,3,Porsche Boxster,2014
2004,0.9628171999354317,-1.5865946209858548,3,Porsche Boxster,2014
2005,0.23464877109721205,0.345610550850722,0,Porsche Boxster,2015
2006,0.4172706390983264,0.22921394614855056,0,Porsche Boxster,2015
2007,0.4326719181275315,0.2438142663127665,0,Porsche Boxster,2015
2008,0.2500500501264172,0.360210871014938,0,Porsche Boxster,2016
2009,-0.3907035613441855,-1.4051019994401763,3,Porsche Boxster,2016
2010,-0.37414592012128867,-1.2783417312573955,3,Porsche Boxster,2016
2040,1.6241118632036513,0.7199554442290369,0,Bentley Brooklands,2009
2041,3.0788698470486464,1.138855627020354,1,Bentley Brooklands,2010
2042,3.0322490548604097,1.0946593955926345,1,Cadillac Brougham,1990
2043,1.6976776905590167,0.900759131009515,0,Cadillac Brougham,1990
2044,1.651208565675765,0.8621636032152799,0,Cadillac Brougham,1991
2045,3.0530968098914824,1.1144229423462262,1,Cadillac Brougham,1992
2046,3.0508296165318534,1.1122736566367732,1,Subaru BRZ,2015
2047,1.6909542895614957,0.8943853871814816,0,Subaru BRZ,2015
2048,1.623637409647171,0.8360263126336547,0,Subaru BRZ,2015
2049,1.6677351023956382,0.8723737369846688,0,Subaru BRZ,2015
2050,1.7185254455900896,0.9205226777631068,0,Subaru BRZ,2016
2051,1.644485164678244,0.8557898593872465,0,Subaru BRZ,2016
2052,3.0716773715629264,1.132037203390365,1,Subaru BRZ,2016
2053,1.6212659775123865,0.8337782091904336,0,Subaru BRZ,2016
2054,3.099717602079719,1.158619173773946,1,Subaru BRZ,2017
2055,1.6468873473645653,0.852610190231077,0,Subaru BRZ,2017
2056,1.670106534530423,0.8746218404278898,0,Subaru BRZ,2017
2057,1.6720563207068377,0.8819271499688717,0,Subaru BRZ,2017
2058,1.6004182224813135,0.8140146624368417,0,Mercedes-Benz C-Class,2015
2059,3.0678412175076857,1.244921199880966,1,Mercedes-Benz C-Class,2015
2060,1.9029195851038303,0.7378769504150267,0,Mercedes-Benz C-Class,2015
2061,1.9978076210467488,0.8223733155444786,0,Mercedes-Benz C-Class,2015
2062,1.9304907411324241,0.7640142409966518,0,Mercedes-Benz C-Class,2015
2063,3.0750336929934057,1.251739623510955,1,Mercedes-Benz C-Class,2015
2064,1.9005481529690458,0.7356288469718055,0,Mercedes-Benz C-Class,2015
2065,1.879700397937973,0.7158653002182137,0,Mercedes-Benz C-Class,2015
2066,1.976959866015676,0.8026097687908867,0,Mercedes-Benz C-Class,2015
2067,1.970236465018155,0.7962360249628534,0,Mercedes-Benz C-Class,2015
2068,1.9522292166100659,0.7791652614544384,0,Mercedes-Benz C-Class,2015
2069,3.028412900805169,1.2075433920832355,1,Mercedes-Benz C-Class,2015
2070,1.9754484037759232,0.8011769116512514,0,Mercedes-Benz C-Class,2015
2071,1.951338496163497,0.7837777877502435,0,Mercedes-Benz C-Class,2016
2072,1.9237673401349031,0.7576404971686184,0,Mercedes-Benz C-Class,2016
2073,1.9730769716411387,0.7989288082080302,0,Mercedes-Benz C-Class,2016
2074,1.9261695228212246,0.7544608280124487,0,Mercedes-Benz C-Class,2016
2075,2.02386731483559,0.8470777489864684,0,Mercedes-Benz C-Class,2016
2076,3.0958814480244783,1.271503170264547,1,Mercedes-Benz C-Class,2016
2077,3.0492606558362416,1.2273069388368272,1,Mercedes-Benz C-Class,2016
2078,3.0469934624766126,1.225157653127374,1,Mercedes-Benz C-Class,2016
2079,1.996296158806996,0.8209404584048432,0,Mercedes-Benz C-Class,2016
2080,1.9470172778522976,0.7742243747660406,0,Mercedes-Benz C-Class,2017
2081,1.9493887099870821,0.7764724782092616,0,Mercedes-Benz C-Class,2017
2082,2.003019559804517,0.8273142022328765,0,Mercedes-Benz C-Class,2017
2083,-0.10847588243822127,-3.3595389580192028,3,Mercedes-Benz C-Class,2017
2084,-0.05129498197209452,-3.2884254033117277,3,Mercedes-Benz C-Class,2017
2085,2.730469049017816,-1.6605001928903764,1,Mercedes-Benz C-Class,2017
2086,2.6966957566757284,-1.5975636730648217,1,Mercedes-Benz C-Class,2017
2087,2.6197878548334117,-1.4488800877818389,1,Mercedes-Benz C-Class,2017
2088,2.71440620771786,-1.5537500986512363,1,Mercedes-Benz C-Class,2017
2089,2.5288285530388093,-1.234138439961272,0,Mercedes-Benz C-Class,2017
2090,2.4829990172493277,-1.2729237199345282,0,Mercedes-Benz C-Class,2017
2091,-0.21326421734757883,-3.6209834085199835,3,Mercedes-Benz C-Class,2017
2092,-1.4042653191360006,0.23265894924052774,2,Mercedes-Benz C-Class,2017
2093,-1.538463134946941,0.3000078665982311,2,Mercedes-Benz C-Class,2017
2094,-1.3826357732912626,0.2531636289973792,2,Mercedes-Benz C-Class,2017
2095,-1.5058885177108896,0.3308884084007183,2,Ford C-Max Hybrid,2015
2096,-1.415210390527314,0.22228308719489204,2,Ford C-Max Hybrid,2015
2097,-1.390453681427915,0.24575229896478232,2,Ford C-Max Hybrid,2016
2098,-1.3868053242974772,0.24921091964666087,2,Ford C-Max Hybrid,2016
2099,-1.5100580687171041,0.32693569905,2,Ford C-Max Hybrid,2017
2100,-1.5275180635556278,0.3103837286438668,2,Ford C-Max Hybrid,2017
2101,-1.513706425847542,0.3234770783681214,2,Volvo C30,2011
2102,-1.786366477986975,0.6702671591098809,2,Volvo C30,2011
2103,-1.9523571202203018,0.7074766676683567,2,Volvo C30,2012
2104,-1.7967903555025115,0.6603853857330849,2,Volvo C30,2012
2105,-1.9414120488289885,0.7178525297139925,2,Volvo C30,2013
2106,-1.8046082636391638,0.652974055700488,2,Volvo C30,2013
2107,-1.8291043758006744,0.6297518882650177,2,Mercedes-Benz C36 AMG,1995
2108,-1.8181593044093611,0.6401277503106534,2,Mercedes-Benz C36 AMG,1996
2109,-1.9278610080587912,0.7306988351038272,2,Mercedes-Benz C36 AMG,1997
2110,-1.9096192224066024,0.74799193851322,2,Mercedes-Benz C43 AMG,1998
2111,-1.9200430999221387,0.738110165136424,2,Mercedes-Benz C43 AMG,1999
2112,-1.6474520955380285,0.6289567677320661,2,Mercedes-Benz C43 AMG,2000
2113,-1.626864937444844,0.648473270151238,2,Volvo C70,2011
2114,-1.7946327799863189,0.7789514019153435,2,Volvo C70,2012
2115,-1.6550094067367924,0.621792482033889,2,Volvo C70,2013
2116,-1.8136563564521728,0.760917165502691,2,Spyker C8,2009
2117,-1.8058384483155205,0.7683284955352879,2,Spyker C8,2009
2118,-1.659178957743007,0.6178397726831707,2,Spyker C8,2009
2119,-1.833982917607469,0.741647707417939,2,Audi Cabriolet,1996
2120,-1.826425606408705,0.748811993116116,2,Audi Cabriolet,1997
2121,-1.6156592691156424,0.6590961765312936,2,Audi Cabriolet,1998
2142,0.45741114385598214,-1.5806433480602102,3,Kia Cadenza,2015
2143,0.5064033681790034,-1.5341990131892693,3,Kia Cadenza,2015
2144,1.0882208837922303,-1.2031021463320093,0,Kia Cadenza,2016
2145,0.4837314345827117,-1.5556918702838005,3,Kia Cadenza,2016
2146,1.065809547133827,-1.2243479590921205,3,Kia Cadenza,2016
2147,0.483679315195134,-1.5557412791506844,3,Kia Cadenza,2017
2148,0.5044435120765594,-1.419536297490845,3,Kia Cadenza,2017
2149,0.48171945909269,-1.44107856345226,3,Kia Cadenza,2017
2166,-0.3283422626333741,0.5285526584971482,0,Ferrari California T,2015
2167,-0.15953203234034571,0.39906270407072214,0,Ferrari California,2012
2168,-0.14858696094903243,0.4094385661163578,0,Ferrari California,2013
2169,-0.35309897173277316,0.5050834467272579,0,Ferrari California,2014
2170,-1.3995733153131922,0.4409412931870671,2,Chevrolet Camaro,2015
2171,-0.15190192112849626,0.5228166512757986,0,Chevrolet Camaro,2015
2172,-0.33165722281283794,0.641930743656589,0,Chevrolet Camaro,2015
2173,-0.356413931912237,0.6184615318866987,0,Chevrolet Camaro,2015
2174,-1.4105183867045055,0.4305654311414314,2,Chevrolet Camaro,2015
2175,-0.16284699251980952,0.5124407892301629,0,Chevrolet Camaro,2015
2176,-1.4297243810268814,0.412358263694685,2,Chevrolet Camaro,2015
2177,-0.3426022942041512,0.6315548816109532,0,Chevrolet Camaro,2015
2178,-2.216972450354202,0.6380189702597006,2,Chevrolet Camaro,2015
2179,-1.6914787712575872,0.1671205439743877,2,Chevrolet Camaro,2015
2182,-1.6956483222638017,0.16316783462366932,2,Chevrolet Camaro,2015
2183,-2.1982094708262365,0.6558061623379332,2,Chevrolet Camaro,2016
2184,-1.6395941588617782,0.23787409448427763,2,Chevrolet Camaro,2016
2185,-1.9845956830212605,0.49451764446418506,2,Chevrolet Camaro,2016
2186,-1.9757353871330545,0.5029171518344616,2,Chevrolet Camaro,2016
2187,-1.643763709867993,0.23392138513355926,2,Chevrolet Camaro,2016
2188,0.5183589085889756,-0.006107929714764322,0,Chevrolet Camaro,2016
2189,0.5179105147262842,0.10998764312329533,0,Chevrolet Camaro,2016
2190,0.5750420570163876,0.26429787833621254,0,Chevrolet Camaro,2016
2191,-2.7521411861769067,0.9924610412886057,2,Chevrolet Camaro,2017
2192,-2.438291854836031,0.9571739961149693,2,Chevrolet Camaro,2017
2193,-2.325098152218896,0.8699133054030221,2,Chevrolet Camaro,2017
2194,-2.310999857879133,0.8832784038951386,2,Chevrolet Camaro,2017
2195,-3.4169307715782082,1.2459172044374627,2,Chevrolet Camaro,2017
2196,-3.425978864391218,1.3538603142396657,2,Chevrolet Camaro,2017
2197,-3.4300756153843466,1.4664972663958467,2,Chevrolet Camaro,2017
2198,-0.9712816294777447,0.7871355446168835,2,Chevrolet Camaro,2017
2199,0.6915086124579012,0.9151766468712782,0,Chevrolet Camaro,2017
2200,0.31700263325488454,0.7304061731361675,0,Chevrolet Camaro,2017
2201,0.29146413334182025,0.7061958283630176,0,Chevrolet Camaro,2017
2202,0.33355053881079866,0.7460934883718311,0,Chevrolet Camaro,2017
2203,-0.996820129390809,0.7629251998437335,2,Toyota Camry Hybrid,2015
2204,0.7952001340436999,1.0134755875369554,0,Toyota Camry Hybrid,2015
2205,0.43724206039659735,0.8443924290375083,0,Toyota Camry Hybrid,2015
2206,0.6749607069019872,0.8994893316356146,0,Toyota Camry Hybrid,2016
2207,0.6708639559088581,1.0121262837917957,0,Toyota Camry Hybrid,2016
2208,0.3295840862866138,0.858853962695222,0,Toyota Camry Hybrid,2016
2209,0.791259741213304,1.1262607662937885,0,Toyota Camry Hybrid,2017
2210,-0.9454567108707768,0.8331846616847838,2,Toyota Camry Hybrid,2017
2211,0.3129058822617555,0.8430431252923485,0,Toyota Camry Hybrid,2017
2247,0.27387933658288216,0.14704309930863813,0,Toyota Camry,2015
2255,0.24080420609656175,0.23220872147732663,0,Toyota Camry,2016
2261,0.02047641513558201,0.19224641420064215,0,Toyota Camry,2017
2294,-0.9087555101407331,0.7435215328670054,2,GMC Canyon,2016
2295,0.17363180523027208,0.7890591299222905,0,GMC Canyon,2016
2296,-0.8433093367759389,0.6156573158804716,2,GMC Canyon,2016
2297,0.2557977818087142,0.8885192320917726,0,GMC Canyon,2016
2303,-0.010949918873286245,1.0201184503228864,0,GMC Canyon,2016
2306,-0.972300592897392,0.8044626681331463,2,GMC Canyon,2016
2308,-2.2910710864661197,0.5693606919329096,2,GMC Canyon,2016
2309,-1.9798281771248771,0.38032842111644893,2,GMC Canyon,2016
2318,-2.0101409800695804,0.46811271322998815,2,Chevrolet Captiva Sport,2013
2319,-1.8915751767299351,0.12151373454789195,2,Chevrolet Captiva Sport,2013
2320,-1.768322432310308,0.043788955144552895,2,Chevrolet Captiva Sport,2013
2321,-1.701394708632405,0.1705392754527732,2,Chevrolet Captiva Sport,2013
2322,-1.5226817946996167,0.0504370057343033,2,Chevrolet Captiva Sport,2014
2323,-1.5070199187325233,0.06528437023293916,2,Chevrolet Captiva Sport,2014
2324,-2.0652523995302934,0.2417289641295273,2,Chevrolet Captiva Sport,2014
2325,-1.6857328326653116,0.18538663995140903,2,Chevrolet Captiva Sport,2014
2326,-1.6890477928447754,0.29876472511084984,2,Chevrolet Captiva Sport,2015
2327,-1.5103348789119873,0.1786624553923799,2,Chevrolet Captiva Sport,2015
2328,-1.5259967548790807,0.16381509089374405,2,Chevrolet Captiva Sport,2015
2329,-2.0685673597097574,0.35510704928896797,2,Chevrolet Captiva Sport,2015
2330,-1.7047096688118688,0.28391736061221395,2,Dodge Caravan,2005
2333,-1.5354824834182188,0.1548226771208598,2,Dodge Caravan,2006
2334,-2.071361126013444,0.4689792231172485,2,Dodge Caravan,2006
2337,-2.071361126013444,0.4689792231172485,2,Dodge Caravan,2007
2338,-1.8347693723786644,0.4717098310937671,2,Dodge Caravan,2007
2339,-1.536973265032464,0.2699300726212397,2,Porsche Carrera GT,2004
2340,-1.511043869712567,0.29451098389601954,2,Porsche Carrera GT,2005
2346,-1.8085793801208792,0.4965377867029668,2,Cadillac Catera,1999
2347,-1.5285299242448793,0.2779343090564444,2,Cadillac Catera,2000
2348,-0.6170142342299745,-0.6950137089005306,3,Cadillac Catera,2000
2349,-0.43595594785619074,-0.8128925796092216,3,Cadillac Catera,2001
2370,0.1609223092114093,-0.141017365454982,0,Porsche Cayenne,2015
2371,0.3547237858479365,-0.24681576821053985,0,Porsche Cayenne,2015
2372,0.1742388127375071,-0.1283933999661252,0,Porsche Cayenne,2015
2373,0.3414072823218387,-0.2594397336993966,0,Porsche Cayenne,2016
2374,0.17014206174437804,-0.015756447809944167,0,Porsche Cayenne,2016
2375,0.3506270348548074,-0.13417881605435883,0,Porsche Cayenne,2016
2376,0.32430674412807786,-0.1591302938307685,0,Porsche Cayenne,2016
2377,0.3373105313287096,-0.14680278154321558,0,Porsche Cayenne,2016
2378,0.15682555821828023,-0.028380413298800956,0,Porsche Cayenne,2016
2379,0.14382177101764856,-0.040707925586353826,0,Porsche Cayenne,2017
2380,-1.0702542939334145,0.27631202859688425,2,Porsche Cayenne,2017
2381,-0.9673281106690834,0.17931779110879315,2,Porsche Cayenne,2017
2382,-0.9222448404143884,0.22205646096343545,2,Porsche Cayenne,2017
2383,-1.048364151150788,0.29706375268815566,2,Porsche Cayenne,2017
2384,-1.093447421405483,0.25432508283351335,2,Porsche Cayman S,2006
2385,-0.9115864256547523,0.23216057424120926,2,Porsche Cayman,2014
2386,-0.9441349831970148,0.20130473687216405,2,Porsche Cayman,2014
2387,0.24048974345131216,-0.9468987090933075,3,Porsche Cayman,2015
2388,0.4283235502101948,-1.0583544271070808,3,Porsche Cayman,2015
2389,0.21484700476309254,-0.9712078716002254,3,Porsche Cayman,2015
2390,0.16164785837837745,-0.9220260997845029,3,Porsche Cayman,2016
2391,0.41646638953627213,-1.0695949443231862,3,Porsche Cayman,2016
2392,0.4252745660369004,-1.0612448458197936,3,Porsche Cayman,2016
2393,0.21484700476309254,-0.9712078716002254,3,Volkswagen CC,2015
2394,0.41646638953627213,-1.0695949443231862,3,Volkswagen CC,2015
2395,0.40919573496918543,-1.0764874812535015,3,Volkswagen CC,2015
2396,0.42063594054248665,-1.065642234972468,3,Volkswagen CC,2015
2397,0.2937608986862105,-0.9913513718175655,3,Volkswagen CC,2015
2398,0.40919573496918543,-1.0764874812535015,3,Volkswagen CC,2015
2399,0.2288931797152779,-0.9578921819749929,3,Volkswagen CC,2015
2400,0.4197499109536661,-1.0664821857094955,3,Volkswagen CC,2015
2401,0.403202005397752,-1.082169500945159,3,Volkswagen CC,2015
2402,0.23363604398484697,-0.9533959750885508,3,Volkswagen CC,2015
2403,0.2288931797152779,-0.9578921819749929,3,Volkswagen CC,2015
2404,0.20885327519165908,-0.9768898912918831,3,Volkswagen CC,2016
2405,0.22437947362152733,-0.8456505007538836,0,Volkswagen CC,2016
2406,0.40468202887543486,-0.9642458000323921,3,Volkswagen CC,2016
2407,0.21906329608860373,-0.8506902051760495,0,Volkswagen CC,2016
2408,0.40663650590959793,-0.962392967524243,3,Volkswagen CC,2016
2409,0.21033329866934197,-0.858966190379116,0,Volkswagen CC,2016
2410,0.40012158246238766,-0.9685690758847404,3,Volkswagen CC,2016
2411,0.21033329866934197,-0.858966190379116,0,Volkswagen CC,2016
2412,0.41195268344252156,-0.957353263102077,0,Volkswagen CC,2016
2413,0.20577285225629477,-0.8632894662314643,0,Volkswagen CC,2016
2414,0.4323053042916064,-0.938059100583883,0,Volkswagen CC,2016
2415,0.40468202887543486,-0.9642458000323921,3,Volkswagen CC,2016
2416,0.41195268344252156,-0.957353263102077,0,Volkswagen CC,2016
2417,1.268096064075929,-0.5745360982604806,0,Volkswagen CC,2016
2418,0.22437947362152733,-0.8456505007538836,0,Volkswagen CC,2016
2419,0.2444714975327238,-0.8266033825701095,0,Volkswagen CC,2017
2420,5.418168972616165,1.8037855276870458,1,Volkswagen CC,2017
2421,-0.6496022634521267,-3.3518346415996922,3,Volkswagen CC,2017
2422,-0.6496022634521267,-3.3518346415996922,3,Volkswagen CC,2017
2423,-0.6496022634521267,-3.3518346415996922,3,Volkswagen CC,2017
2424,-1.4339144878038932,-3.075089398311011,3,Volkswagen CC,2017
2427,-0.2985255552264845,-3.0806893282198833,3,Toyota Celica,2003
2428,-0.22306538441435103,-3.1520094285704956,3,Toyota Celica,2003
2429,-1.2658132483114444,-3.088730824233797,3,Toyota Celica,2003
2430,-1.2658132483114444,-3.088730824233797,3,Toyota Celica,2003
2431,-1.3924653022230853,-2.8930470771802046,3,Toyota Celica,2004
2432,-1.3924653022230853,-2.8930470771802046,3,Toyota Celica,2004
2433,-0.1717019658943191,-3.0817499667294452,3,Toyota Celica,2004
2434,-0.3026223062196135,-2.968052376063702,3,Toyota Celica,2004
2435,4.071975332858377,-0.9967309304630398,1,Toyota Celica,2004
2436,4.165259429420837,-1.102865808324667,1,Toyota Celica,2004
2437,4.422139437599604,-1.1652369132491074,1,Toyota Celica,2004
2438,4.113140041843155,-1.1522746752086466,1,Toyota Celica,2004
2439,4.742308089216879,1.316724631824002,1,Toyota Celica,2005
2440,4.627348356036785,1.2077434941380083,1,Toyota Celica,2005
2441,4.549169274670262,1.133630193812039,1,Toyota Celica,2005
2442,4.441348313524181,0.7145961702398025,1,Toyota Celica,2005
2446,4.4310439763410265,0.9378690154433635,1,Dodge Challenger,2015
2447,4.378924588763344,0.888460148559384,1,Dodge Challenger,2015
2448,4.457103670129868,0.9625734488853533,1,Dodge Challenger,2015
2449,4.50922305770755,1.0119823157693328,1,Dodge Challenger,2015
2450,5.014433569637837,0.7137479718589285,1,Dodge Challenger,2015
2451,5.1082388600760735,0.6081071826661412,1,Dodge Challenger,2015
2452,4.944072396407966,0.647046001565556,1,Dodge Challenger,2015
2453,5.037877686846203,0.5414052123727687,1,Dodge Challenger,2015
2454,5.118709477910907,0.7345539131163942,1,Dodge Challenger,2015
2455,5.0476446929487375,0.6671849231200883,1,Dodge Challenger,2015
2456,4.954068727815843,0.773043111327165,1,Dodge Challenger,2016
